date,sales,price,is_festival,is_festival_1d,is_weekend,Max_Temperature,Min_Temperature,extreme_weather,sales_1d,sales_2d,sales_3d,sales_4d,sales_5d,sales_6d,sales_7d,sales_diff,price_diff
2021/8/11,449.072,8.21,0,0,0,31,23,0,458.976,436.182,421.841,407.014,435.959,315.333,364.45,22.794,-0.27
2021/8/12,415.642,8.35,0,0,0,28,23,0,449.072,458.976,436.182,421.841,407.014,435.959,315.333,-9.904,0.14
2021/8/13,400.041,8.52,0,0,0,25,21,0,415.642,449.072,458.976,436.182,421.841,407.014,435.959,-33.43,0.17
2021/8/14,510.389,8.57,0,0,1,24,21,0,400.041,415.642,449.072,458.976,436.182,421.841,407.014,-15.601,0.05
2021/8/15,473.766,8.41,0,0,1,25,23,0,510.389,400.041,415.642,449.072,458.976,436.182,421.841,110.348,-0.16
2021/8/16,455.29,8.21,0,0,0,30,21,0,473.766,510.389,400.041,415.642,449.072,458.976,436.182,-36.623,-0.2
2021/8/17,375.441,8.38,0,0,0,30,24,0,455.29,473.766,510.389,400.041,415.642,449.072,458.976,-18.476,0.17
2021/8/18,489.89,7.34,0,0,0,31,25,0,375.441,455.29,473.766,510.389,400.041,415.642,449.072,-79.849,-1.04
2021/8/19,549.084,7.14,0,0,0,32,25,0,489.89,375.441,455.29,473.766,510.389,400.041,415.642,114.449,-0.2
2021/8/20,561.784,6.72,0,0,0,34,26,0,549.084,489.89,375.441,455.29,473.766,510.389,400.041,59.194,-0.42
2021/8/21,578.9,6.96,0,0,1,29,26,0,561.784,549.084,489.89,375.441,455.29,473.766,510.389,12.7,0.24
2021/8/22,533.271,7.59,0,0,1,33,25,0,578.9,561.784,549.084,489.89,375.441,455.29,473.766,17.116,0.63
2021/8/23,595.644,7.7,0,0,0,27,23,0,533.271,578.9,561.784,549.084,489.89,375.441,455.29,-45.629,0.11
2021/8/24,527.361,8.07,0,0,0,28,22,0,595.644,533.271,578.9,561.784,549.084,489.89,375.441,62.373,0.37
2021/8/25,545.525,8.11,0,0,0,27,20,0,527.361,595.644,533.271,578.9,561.784,549.084,489.89,-68.283,0.04
2021/8/26,473.096,7.99,0,0,0,24,19,0,545.525,527.361,595.644,533.271,578.9,561.784,549.084,18.164,-0.12
2021/8/27,528.699,6.99,0,0,0,29,18,0,473.096,545.525,527.361,595.644,533.271,578.9,561.784,-72.429,-1
2021/8/28,670.965,6.89,0,0,1,27,20,0,528.699,473.096,545.525,527.361,595.644,533.271,578.9,55.603,-0.1
2021/8/29,641.99,7.21,0,0,1,31,21,0,670.965,528.699,473.096,545.525,527.361,595.644,533.271,142.266,0.32
2021/8/30,593.829,6.85,0,0,0,22,20,0,641.99,670.965,528.699,473.096,545.525,527.361,595.644,-28.975,-0.36
2021/8/31,673.919,7.06,0,0,0,35,26,0,593.829,641.99,670.965,528.699,473.096,545.525,527.361,-48.161,0.21
2021/9/1,1656.895,5.15,0,0,0,34,22,0,673.919,593.829,641.99,670.965,528.699,473.096,545.525,80.09,-1.91
2021/9/2,1087.351,5.55,0,0,0,29,22,0,1656.895,673.919,593.829,641.99,670.965,528.699,473.096,982.976,0.4
2021/9/3,935.044,6.21,0,0,0,32,26,0,1087.351,1656.895,673.919,593.829,641.99,670.965,528.699,-569.544,0.66
2021/9/4,829.902,6.7,0,0,1,36,23,0,935.044,1087.351,1656.895,673.919,593.829,641.99,670.965,-152.307,0.49
2021/9/5,632.595,7.11,0,0,1,29,23,0,829.902,935.044,1087.351,1656.895,673.919,593.829,641.99,-105.142,0.41
2021/9/6,451.575,7.87,0,0,0,25,22,0,632.595,829.902,935.044,1087.351,1656.895,673.919,593.829,-197.307,0.76
2021/9/7,463.481,8.07,0,0,0,28,21,0,451.575,632.595,829.902,935.044,1087.351,1656.895,673.919,-181.02,0.2
2021/9/8,566.6,6.92,0,0,0,29,24,0,463.481,451.575,632.595,829.902,935.044,1087.351,1656.895,11.906,-1.15
2021/9/9,632.168,6.49,0,0,0,33,23,0,566.6,463.481,451.575,632.595,829.902,935.044,1087.351,103.119,-0.43
2021/9/10,577.328,7.05,0,0,0,28,20,0,632.168,566.6,463.481,451.575,632.595,829.902,935.044,65.568,0.56
2021/9/11,640.926,6.87,0,0,1,34,23,0,577.328,632.168,566.6,463.481,451.575,632.595,829.902,-54.84,-0.18
2021/9/12,492.634,7.21,0,0,1,34,23,0,640.926,577.328,632.168,566.6,463.481,451.575,632.595,63.598,0.34
2021/9/13,489.177,7.18,0,0,0,33,22,0,492.634,640.926,577.328,632.168,566.6,463.481,451.575,-148.292,-0.03
2021/9/14,516.06,6.92,0,0,0,31,21,0,489.177,492.634,640.926,577.328,632.168,566.6,463.481,-3.457,-0.26
2021/9/15,916.899,5.83,0,0,0,31,22,0,516.06,489.177,492.634,640.926,577.328,632.168,566.6,26.883,-1.09
2021/9/16,531.144,6.73,0,0,0,33,23,0,916.899,516.06,489.177,492.634,640.926,577.328,632.168,400.839,0.9
2021/9/17,445.768,6.82,0,0,0,25,18,0,531.144,916.899,516.06,489.177,492.634,640.926,577.328,-385.755,0.09
2021/9/18,605.814,6.51,0,1,1,32,24,0,445.768,531.144,916.899,516.06,489.177,492.634,640.926,-85.376,-0.31
2021/9/19,632.246,6.6,1,0,1,31,21,0,605.814,445.768,531.144,916.899,516.06,489.177,492.634,160.046,0.09
2021/9/20,845.663,6.73,1,0,0,30,20,0,632.246,605.814,445.768,531.144,916.899,516.06,489.177,26.432,0.13
2021/9/21,926.978,7.23,1,0,0,34,22,0,845.663,632.246,605.814,445.768,531.144,916.899,516.06,213.417,0.5
2021/9/22,515.604,6.52,0,0,0,28,19,0,926.978,845.663,632.246,605.814,445.768,531.144,916.899,81.315,-0.71
2021/9/23,672.109,5.03,0,0,0,34,23,0,515.604,926.978,845.663,632.246,605.814,445.768,531.144,-411.374,-1.49
2021/9/24,803.596,5.08,0,0,0,35,23,0,672.109,515.604,926.978,845.663,632.246,605.814,445.768,156.505,0.05
2021/9/25,684.023,4.98,0,0,1,36,25,0,803.596,672.109,515.604,926.978,845.663,632.246,605.814,131.487,-0.1
2021/9/26,758.845,5.11,0,0,1,21,17,0,684.023,803.596,672.109,515.604,926.978,845.663,632.246,-119.573,0.13
2021/9/27,751.936,5.09,0,0,0,28,21,0,758.845,684.023,803.596,672.109,515.604,926.978,845.663,74.822,-0.02
2021/9/28,427.082,6.32,0,0,0,29,20,1,751.936,758.845,684.023,803.596,672.109,515.604,926.978,-6.909,1.23
2021/9/29,535.345,6.17,0,0,0,28,16,0,427.082,751.936,758.845,684.023,803.596,672.109,515.604,-324.854,-0.15
2021/9/30,545.627,6.77,0,1,0,30,20,0,535.345,427.082,751.936,758.845,684.023,803.596,672.109,108.263,0.6
2021/10/1,690.12,6.77,1,0,0,31,21,0,545.627,535.345,427.082,751.936,758.845,684.023,803.596,10.282,0
2021/10/2,676.695,7.08,1,0,1,33,24,0,690.12,545.627,535.345,427.082,751.936,758.845,684.023,144.493,0.31
2021/10/3,632.709,7.09,1,0,1,20,16,0,676.695,690.12,545.627,535.345,427.082,751.936,758.845,-13.425,0.01
2021/10/4,667.848,6.71,1,0,0,18,12,0,632.709,676.695,690.12,545.627,535.345,427.082,751.936,-43.986,-0.38
2021/10/5,593.274,6.89,1,0,0,14,11,0,667.848,632.709,676.695,690.12,545.627,535.345,427.082,35.139,0.18
2021/10/6,502.758,6.74,1,0,0,15,13,0,593.274,667.848,632.709,676.695,690.12,545.627,535.345,-74.574,-0.15
2021/10/7,479.869,6.63,1,0,0,17,13,0,502.758,593.274,667.848,632.709,676.695,690.12,545.627,-90.516,-0.11
2021/10/8,393.736,5.9,0,0,0,19,14,0,479.869,502.758,593.274,667.848,632.709,676.695,690.12,-22.889,-0.73
2021/10/9,432.903,6.16,0,0,1,20,15,0,393.736,479.869,502.758,593.274,667.848,632.709,676.695,-86.133,0.26
2021/10/10,519.646,5.76,0,0,1,18,13,0,432.903,393.736,479.869,502.758,593.274,667.848,632.709,39.167,-0.4
2021/10/11,447.573,6.07,0,0,0,18,12,0,519.646,432.903,393.736,479.869,502.758,593.274,667.848,86.743,0.31
2021/10/12,406.95,6.26,0,0,0,19,14,0,447.573,519.646,432.903,393.736,479.869,502.758,593.274,-72.073,0.19
2021/10/13,458.245,6.28,0,0,0,21,15,0,406.95,447.573,519.646,432.903,393.736,479.869,502.758,-40.623,0.02
2021/10/14,424.925,6.24,0,0,0,20,17,0,458.245,406.95,447.573,519.646,432.903,393.736,479.869,51.295,-0.04
2021/10/15,408.709,5.87,0,0,0,20,9,0,424.925,458.245,406.95,447.573,519.646,432.903,393.736,-33.32,-0.37
2021/10/16,493.481,5.92,0,0,1,16,9,0,408.709,424.925,458.245,406.95,447.573,519.646,432.903,-16.216,0.05
2021/10/17,478.907,6.03,0,0,1,13,9,0,493.481,408.709,424.925,458.245,406.95,447.573,519.646,84.772,0.11
2021/10/18,545.599,5.34,0,0,0,20,9,0,478.907,493.481,408.709,424.925,458.245,406.95,447.573,-14.574,-0.69
2021/10/19,489.6,5.18,0,0,0,14,11,0,545.599,478.907,493.481,408.709,424.925,458.245,406.95,66.692,-0.16
2021/10/20,601.086,5.35,0,0,0,11,9,0,489.6,545.599,478.907,493.481,408.709,424.925,458.245,-55.999,0.17
2021/10/21,851.573,5.09,0,0,0,18,12,0,601.086,489.6,545.599,478.907,493.481,408.709,424.925,111.486,-0.26
2021/10/22,556.237,5.59,0,0,0,17,11,0,851.573,601.086,489.6,545.599,478.907,493.481,408.709,250.487,0.5
2021/10/23,434.92,5.36,0,0,1,19,11,0,556.237,851.573,601.086,489.6,545.599,478.907,493.481,-295.336,-0.23
2021/10/24,475.06,5.79,0,0,1,20,12,0,434.92,556.237,851.573,601.086,489.6,545.599,478.907,-121.317,0.43
2021/10/25,408.548,6.08,0,0,0,21,13,0,475.06,434.92,556.237,851.573,601.086,489.6,545.599,40.14,0.29
2021/10/26,540.351,5.69,0,0,0,19,13,0,408.548,475.06,434.92,556.237,851.573,601.086,489.6,-66.512,-0.39
2021/10/27,556.688,6.03,0,0,0,20,14,0,540.351,408.548,475.06,434.92,556.237,851.573,601.086,131.803,0.34
2021/10/28,475.605,6.13,0,0,0,22,14,0,556.688,540.351,408.548,475.06,434.92,556.237,851.573,16.337,0.1
2021/10/29,570.781,5.96,0,0,0,20,13,0,475.605,556.688,540.351,408.548,475.06,434.92,556.237,-81.083,-0.17
2021/10/30,609.612,6.18,0,0,1,23,13,0,570.781,475.605,556.688,540.351,408.548,475.06,434.92,95.176,0.22
2021/10/31,624.454,6.44,0,0,1,21,13,0,609.612,570.781,475.605,556.688,540.351,408.548,475.06,38.831,0.26
2021/11/1,487.554,6.46,0,0,0,18,12,0,624.454,609.612,570.781,475.605,556.688,540.351,408.548,14.842,0.02
2021/11/2,431.022,6.52,0,0,0,21,14,0,487.554,624.454,609.612,570.781,475.605,556.688,540.351,-136.9,0.06
2021/11/3,478.175,6.35,0,0,0,21,14,0,431.022,487.554,624.454,609.612,570.781,475.605,556.688,-56.532,-0.17
2021/11/4,418.238,6.78,0,0,0,18,15,0,478.175,431.022,487.554,624.454,609.612,570.781,475.605,47.153,0.43
2021/11/5,427.423,7.05,0,0,0,17,16,0,418.238,478.175,431.022,487.554,624.454,609.612,570.781,-59.937,0.27
2021/11/6,494.589,7.3,0,0,1,18,6,0,427.423,418.238,478.175,431.022,487.554,624.454,609.612,9.185,0.25
2021/11/7,475.302,7.36,0,0,1,11,4,0,494.589,427.423,418.238,478.175,431.022,487.554,624.454,67.166,0.06
2021/11/8,454.261,6.91,0,0,0,13,3,0,475.302,494.589,427.423,418.238,478.175,431.022,487.554,-19.287,-0.45
2021/11/9,398.823,7.34,0,0,0,14,5,0,454.261,475.302,494.589,427.423,418.238,478.175,431.022,-21.041,0.43
2021/11/10,382.83,7.32,0,0,0,20,10,0,398.823,454.261,475.302,494.589,427.423,418.238,478.175,-55.438,-0.02
2021/11/11,412.183,7.57,0,0,0,17,10,0,382.83,398.823,454.261,475.302,494.589,427.423,418.238,-15.993,0.25
2021/11/12,401.728,7.55,0,0,0,18,6,0,412.183,382.83,398.823,454.261,475.302,494.589,427.423,29.353,-0.02
2021/11/13,528.122,7.55,0,0,1,20,6,0,401.728,412.183,382.83,398.823,454.261,475.302,494.589,-10.455,0
2021/11/14,548.609,7.61,0,0,1,21,8,0,528.122,401.728,412.183,382.83,398.823,454.261,475.302,126.394,0.06
2021/11/15,430.956,8.13,0,0,0,20,9,0,548.609,528.122,401.728,412.183,382.83,398.823,454.261,20.487,0.52
2021/11/16,490.164,7.03,0,0,0,15,8,0,430.956,548.609,528.122,401.728,412.183,382.83,398.823,-117.653,-1.1
2021/11/17,385.194,7.25,0,0,0,18,8,0,490.164,430.956,548.609,528.122,401.728,412.183,382.83,59.208,0.22
2021/11/18,462.868,7.21,0,0,0,23,5,0,385.194,490.164,430.956,548.609,528.122,401.728,412.183,-104.97,-0.04
2021/11/19,445.541,7.6,0,0,0,13,5,0,462.868,385.194,490.164,430.956,548.609,528.122,401.728,77.674,0.39
2021/11/20,493.368,8.04,0,0,1,15,10,0,445.541,462.868,385.194,490.164,430.956,548.609,528.122,-17.327,0.44
2021/11/21,504.063,7.93,0,0,1,12,3,0,493.368,445.541,462.868,385.194,490.164,430.956,548.609,47.827,-0.11
2021/11/22,372.589,7.26,0,0,0,11,2,0,504.063,493.368,445.541,462.868,385.194,490.164,430.956,10.695,-0.67
2021/11/23,440.767,7.52,0,0,0,10,-3,0,372.589,504.063,493.368,445.541,462.868,385.194,490.164,-131.474,0.26
2021/11/24,404.662,7.73,0,0,0,14,0,0,440.767,372.589,504.063,493.368,445.541,462.868,385.194,68.178,0.21
2021/11/25,433.829,7.51,0,0,0,19,6,0,404.662,440.767,372.589,504.063,493.368,445.541,462.868,-36.105,-0.22
2021/11/26,425.548,8,0,0,0,20,8,0,433.829,404.662,440.767,372.589,504.063,493.368,445.541,29.167,0.49
2021/11/27,430.78,8.34,0,0,1,17,8,0,425.548,433.829,404.662,440.767,372.589,504.063,493.368,-8.281,0.34
2021/11/28,488.856,8.39,0,0,1,17,10,0,430.78,425.548,433.829,404.662,440.767,372.589,504.063,5.232,0.05
2021/11/29,450.027,8.19,0,0,0,15,4,0,488.856,430.78,425.548,433.829,404.662,440.767,372.589,58.076,-0.2
2021/11/30,403.637,8.13,0,0,0,16,1,0,450.027,488.856,430.78,425.548,433.829,404.662,440.767,-38.829,-0.06
2021/12/1,446.502,7.66,0,0,0,9,-3,0,403.637,450.027,488.856,430.78,425.548,433.829,404.662,-46.39,-0.47
2021/12/2,422.941,7.65,0,0,0,13,-1,0,446.502,403.637,450.027,488.856,430.78,425.548,433.829,42.865,-0.01
2021/12/3,409.994,7.6,0,0,0,17,7,0,422.941,446.502,403.637,450.027,488.856,430.78,425.548,-23.561,-0.05
2021/12/4,496.906,7.6,0,0,1,18,7,0,409.994,422.941,446.502,403.637,450.027,488.856,430.78,-12.947,0
2021/12/5,525.179,7.61,0,0,1,18,7,0,496.906,409.994,422.941,446.502,403.637,450.027,488.856,86.912,0.01
2021/12/6,435.328,7.55,0,0,0,17,6,0,525.179,496.906,409.994,422.941,446.502,403.637,450.027,28.273,-0.06
2021/12/7,422.068,7.75,0,0,0,13,6,0,435.328,525.179,496.906,409.994,422.941,446.502,403.637,-89.851,0.2
2021/12/8,423.336,7.63,0,0,0,9,4,0,422.068,435.328,525.179,496.906,409.994,422.941,446.502,-13.26,-0.12
2021/12/9,500.951,7.2,0,0,0,16,5,0,423.336,422.068,435.328,525.179,496.906,409.994,422.941,1.268,-0.43
2021/12/10,472.14,7.59,0,0,0,11,1,0,500.951,423.336,422.068,435.328,525.179,496.906,409.994,77.615,0.39
2021/12/11,522.179,7.63,0,0,1,10,6,0,472.14,500.951,423.336,422.068,435.328,525.179,496.906,-28.811,0.04
2021/12/12,557.524,7.63,0,0,1,14,3,0,522.179,472.14,500.951,423.336,422.068,435.328,525.179,50.039,0
2021/12/13,387.873,7.82,0,0,0,14,4,0,557.524,522.179,472.14,500.951,423.336,422.068,435.328,35.345,0.19
2021/12/14,449.748,7.85,0,0,0,10,4,0,387.873,557.524,522.179,472.14,500.951,423.336,422.068,-169.651,0.03
2021/12/15,476.703,7.59,0,0,0,10,6,0,449.748,387.873,557.524,522.179,472.14,500.951,423.336,61.875,-0.26
2021/12/16,443.556,7.76,0,0,0,12,5,0,476.703,449.748,387.873,557.524,522.179,472.14,500.951,26.955,0.17
2021/12/17,449.984,7.91,0,0,0,9,3,0,443.556,476.703,449.748,387.873,557.524,522.179,472.14,-33.147,0.15
2021/12/18,442.345,7.91,0,0,1,10,2,0,449.984,443.556,476.703,449.748,387.873,557.524,522.179,6.428,0
2021/12/19,482.446,8.21,0,0,1,14,5,0,442.345,449.984,443.556,476.703,449.748,387.873,557.524,-7.639,0.3
2021/12/20,422.828,7.97,0,0,0,15,-1,0,482.446,442.345,449.984,443.556,476.703,449.748,387.873,40.101,-0.24
2021/12/21,441.483,7.73,0,0,0,20,3,0,422.828,482.446,442.345,449.984,443.556,476.703,449.748,-59.618,-0.24
2021/12/22,474.952,8.14,0,0,0,4,-1,0,441.483,422.828,482.446,442.345,449.984,443.556,476.703,18.655,0.41
2021/12/23,401.475,8.05,0,0,0,13,6,0,474.952,441.483,422.828,482.446,442.345,449.984,443.556,33.469,-0.09
2021/12/24,451.372,8.08,0,0,0,9,2,0,401.475,474.952,441.483,422.828,482.446,442.345,449.984,-73.477,0.03
2021/12/25,410.666,8.32,0,0,1,2,-1,0,451.372,401.475,474.952,441.483,422.828,482.446,442.345,49.897,0.24
2021/12/26,492.022,7.47,0,0,1,0,-1,0,410.666,451.372,401.475,474.952,441.483,422.828,482.446,-40.706,-0.85
2021/12/27,468.654,7.08,0,0,0,5,0,0,492.022,410.666,451.372,401.475,474.952,441.483,422.828,81.356,-0.39
2021/12/28,474.236,7.25,0,0,0,7,1,0,468.654,492.022,410.666,451.372,401.475,474.952,441.483,-23.368,0.17
2021/12/29,401.426,7.53,0,0,0,12,0,0,474.236,468.654,492.022,410.666,451.372,401.475,474.952,5.582,0.28
2021/12/30,442.289,7.59,0,0,0,12,0,0,401.426,474.236,468.654,492.022,410.666,451.372,401.475,-72.81,0.06
2021/12/31,447.724,8.1,0,1,0,11,2,0,442.289,401.426,474.236,468.654,492.022,410.666,451.372,40.863,0.51
2022/1/1,478.325,8.75,1,0,1,14,1,0,447.724,442.289,401.426,474.236,468.654,492.022,410.666,5.435,0.65
2022/1/2,417.962,8.55,1,0,1,5,-3,0,478.325,447.724,442.289,401.426,474.236,468.654,492.022,30.601,-0.2
2022/1/3,436.429,8.7,1,0,0,12,5,0,417.962,478.325,447.724,442.289,401.426,474.236,468.654,-60.363,0.15
2022/1/4,343.162,8.78,0,0,0,9,3,0,436.429,417.962,478.325,447.724,442.289,401.426,474.236,18.467,0.08
2022/1/5,390.108,8.43,0,0,0,7,4,0,343.162,436.429,417.962,478.325,447.724,442.289,401.426,-93.267,-0.35
2022/1/6,380.01,8.38,0,0,0,6,3,0,390.108,343.162,436.429,417.962,478.325,447.724,442.289,46.946,-0.05
2022/1/7,399.377,9.27,0,0,0,8,-3,0,380.01,390.108,343.162,436.429,417.962,478.325,447.724,-10.098,0.89
2022/1/8,405.45,9.58,0,0,1,7,1,0,399.377,380.01,390.108,343.162,436.429,417.962,478.325,19.367,0.31
2022/1/9,309.796,10.06,0,0,1,11,2,0,405.45,399.377,380.01,390.108,343.162,436.429,417.962,6.073,0.48
2022/1/10,328.242,8.78,0,0,0,9,1,0,309.796,405.45,399.377,380.01,390.108,343.162,436.429,-95.654,-1.28
2022/1/11,296.709,8.53,0,0,0,8,1,0,328.242,309.796,405.45,399.377,380.01,390.108,343.162,18.446,-0.25
2022/1/12,319.146,7.84,0,0,0,6,3,0,296.709,328.242,309.796,405.45,399.377,380.01,390.108,-31.533,-0.69
2022/1/13,322.986,8.62,0,0,0,4,-4,0,319.146,296.709,328.242,309.796,405.45,399.377,380.01,22.437,0.78
2022/1/14,250.79,8.78,0,0,0,7,1,0,322.986,319.146,296.709,328.242,309.796,405.45,399.377,3.84,0.16
2022/1/15,302.264,8.72,0,0,1,9,-4,0,250.79,322.986,319.146,296.709,328.242,309.796,405.45,-72.196,-0.06
2022/1/16,286.183,10.04,0,0,1,11,3,0,302.264,250.79,322.986,319.146,296.709,328.242,309.796,51.474,1.32
2022/1/17,319.535,9.1,0,0,0,13,3,0,286.183,302.264,250.79,322.986,319.146,296.709,328.242,-16.081,-0.94
2022/1/18,317.407,9.85,0,0,0,12,0,0,319.535,286.183,302.264,250.79,322.986,319.146,296.709,33.352,0.75
2022/1/19,342.59,9.5,0,0,0,13,3,0,317.407,319.535,286.183,302.264,250.79,322.986,319.146,-2.128,-0.35
2022/1/20,344.607,10.33,0,0,0,9,4,0,342.59,317.407,319.535,286.183,302.264,250.79,322.986,25.183,0.83
2022/1/21,295.261,10.6,0,0,0,6,2,0,344.607,342.59,317.407,319.535,286.183,302.264,250.79,2.017,0.27
2022/1/22,305.45,10.51,0,0,1,4,2,0,295.261,344.607,342.59,317.407,319.535,286.183,302.264,-49.346,-0.09
2022/1/23,310.314,10.1,0,0,1,3,1,0,305.45,295.261,344.607,342.59,317.407,319.535,286.183,10.189,-0.41
2022/1/24,366.078,10.48,0,0,0,4,0,0,310.314,305.45,295.261,344.607,342.59,317.407,319.535,4.864,0.38
2022/1/25,413.106,10.43,0,0,0,5,-2,0,366.078,310.314,305.45,295.261,344.607,342.59,317.407,55.764,-0.05
2022/1/26,417.897,10.4,0,0,0,3,0,0,413.106,366.078,310.314,305.45,295.261,344.607,342.59,47.028,-0.03
2022/1/27,552.611,10.71,0,0,0,3,-4,0,417.897,413.106,366.078,310.314,305.45,295.261,344.607,4.791,0.31
2022/1/28,534.609,10.87,0,0,0,3,0,0,552.611,417.897,413.106,366.078,310.314,305.45,295.261,134.714,0.16
2022/1/29,700.823,11.43,0,0,1,7,0,0,534.609,552.611,417.897,413.106,366.078,310.314,305.45,-18.002,0.56
2022/1/30,787.095,11.26,0,1,1,7,0,0,700.823,534.609,552.611,417.897,413.106,366.078,310.314,166.214,-0.17
2022/1/31,365.763,10.9,1,0,0,7,1,0,787.095,700.823,534.609,552.611,417.897,413.106,366.078,86.272,-0.36
2022/2/1,268.766,11.02,1,0,0,7,3,0,365.763,787.095,700.823,534.609,552.611,417.897,413.106,-421.332,0.12
2022/2/2,288.441,11.12,1,0,0,7,1,0,268.766,365.763,787.095,700.823,534.609,552.611,417.897,-96.997,0.1
2022/2/3,315.426,9.5,1,0,0,8,0,0,288.441,268.766,365.763,787.095,700.823,534.609,552.611,19.675,-1.62
2022/2/4,364.781,8.96,1,0,0,11,-1,0,315.426,288.441,268.766,365.763,787.095,700.823,534.609,26.985,-0.54
2022/2/5,273.214,10.09,1,0,1,9,2,0,364.781,315.426,288.441,268.766,365.763,787.095,700.823,49.355,1.13
2022/2/6,307.791,10.17,1,0,1,5,0,0,273.214,364.781,315.426,288.441,268.766,365.763,787.095,-91.567,0.08
2022/2/7,280.199,11.01,0,0,0,3,0,1,307.791,273.214,364.781,315.426,288.441,268.766,365.763,34.577,0.84
2022/2/8,305.388,10.1,0,0,0,4,1,0,280.199,307.791,273.214,364.781,315.426,288.441,268.766,-27.592,-0.91
2022/2/9,340.101,10.27,0,0,0,9,0,0,305.388,280.199,307.791,273.214,364.781,315.426,288.441,25.189,0.17
2022/2/10,287.936,10.58,0,0,0,6,3,0,340.101,305.388,280.199,307.791,273.214,364.781,315.426,34.713,0.31
2022/2/11,391.328,10.27,0,0,0,8,2,0,287.936,340.101,305.388,280.199,307.791,273.214,364.781,-52.165,-0.31
2022/2/12,296.659,10.43,0,0,1,8,3,0,391.328,287.936,340.101,305.388,280.199,307.791,273.214,103.392,0.16
2022/2/13,295.211,10.52,0,0,1,10,1,0,296.659,391.328,287.936,340.101,305.388,280.199,307.791,-94.669,0.09
2022/2/14,340.74,10.82,0,0,0,11,4,0,295.211,296.659,391.328,287.936,340.101,305.388,280.199,-1.448,0.3
2022/2/15,345.912,11.07,0,0,0,10,6,0,340.74,295.211,296.659,391.328,287.936,340.101,305.388,45.529,0.25
2022/2/16,290.872,11.37,0,0,0,8,4,0,345.912,340.74,295.211,296.659,391.328,287.936,340.101,5.172,0.3
2022/2/17,261.909,11.45,0,0,0,2,0,0,290.872,345.912,340.74,295.211,296.659,391.328,287.936,-55.04,0.08
2022/2/18,296.674,11.23,0,0,0,3,0,0,261.909,290.872,345.912,340.74,295.211,296.659,391.328,-28.963,-0.22
2022/2/19,377.292,10.83,0,0,1,8,0,0,296.674,261.909,290.872,345.912,340.74,295.211,296.659,34.765,-0.4
2022/2/20,292.913,11.28,0,0,1,8,0,0,377.292,296.674,261.909,290.872,345.912,340.74,295.211,80.618,0.45
2022/2/21,338.274,11.18,0,0,0,10,3,0,292.913,377.292,296.674,261.909,290.872,345.912,340.74,-84.379,-0.1
2022/2/22,360.449,10.77,0,0,0,10,0,0,338.274,292.913,377.292,296.674,261.909,290.872,345.912,45.361,-0.41
2022/2/23,326.01,11.48,0,0,0,11,0,0,360.449,338.274,292.913,377.292,296.674,261.909,290.872,22.175,0.71
2022/2/24,306.902,11.5,0,0,0,13,1,0,326.01,360.449,338.274,292.913,377.292,296.674,261.909,-34.439,0.02
2022/2/25,343.936,10.88,0,0,0,14,3,0,306.902,326.01,360.449,338.274,292.913,377.292,296.674,-19.108,-0.62
2022/2/26,394.951,10.88,0,0,1,19,7,0,343.936,306.902,326.01,360.449,338.274,292.913,377.292,37.034,0
2022/2/27,322.184,11.02,0,0,1,17,9,0,394.951,343.936,306.902,326.01,360.449,338.274,292.913,51.015,0.14
2022/2/28,340.164,11.23,0,0,0,12,11,0,322.184,394.951,343.936,306.902,326.01,360.449,338.274,-72.767,0.21
2022/3/1,338.218,11.07,0,0,0,17,8,0,340.164,322.184,394.951,343.936,306.902,326.01,360.449,17.98,-0.16
2022/3/2,348.867,10.32,0,0,0,13,10,0,338.218,340.164,322.184,394.951,343.936,306.902,326.01,-1.946,-0.75
2022/3/3,355.345,10.6,0,0,0,20,5,0,348.867,338.218,340.164,322.184,394.951,343.936,306.902,10.649,0.28
2022/3/4,384.5,10.27,0,0,0,20,13,0,355.345,348.867,338.218,340.164,322.184,394.951,343.936,6.478,-0.33
2022/3/5,375.387,10.8,0,0,1,18,8,0,384.5,355.345,348.867,338.218,340.164,322.184,394.951,29.155,0.53
2022/3/6,338.661,10.74,0,0,1,18,5,0,375.387,384.5,355.345,348.867,338.218,340.164,322.184,-9.113,-0.06
2022/3/7,393.762,10.86,0,0,0,21,6,0,338.661,375.387,384.5,355.345,348.867,338.218,340.164,-36.726,0.12
2022/3/8,325.613,10.78,0,0,0,20,9,0,393.762,338.661,375.387,384.5,355.345,348.867,338.218,55.101,-0.08
2022/3/9,360.629,10.93,0,0,0,20,8,0,325.613,393.762,338.661,375.387,384.5,355.345,348.867,-68.149,0.15
2022/3/10,417.155,10.87,0,0,0,19,9,0,360.629,325.613,393.762,338.661,375.387,384.5,355.345,35.016,-0.06
2022/3/11,342.7,10.84,0,0,0,14,8,0,417.155,360.629,325.613,393.762,338.661,375.387,384.5,56.526,-0.03
2022/3/12,384.538,10.99,0,0,1,17,4,0,342.7,417.155,360.629,325.613,393.762,338.661,375.387,-74.455,0.15
2022/3/13,446.739,10.31,0,0,1,28,16,0,384.538,342.7,417.155,360.629,325.613,393.762,338.661,41.838,-0.68
2022/3/14,351.672,10.71,0,0,0,24,15,0,446.739,384.538,342.7,417.155,360.629,325.613,393.762,62.201,0.4
2022/3/15,406.307,10.2,0,0,0,28,15,0,351.672,446.739,384.538,342.7,417.155,360.629,325.613,-95.067,-0.51
