date,sales,price,is_festival,is_festival_1d,is_weekend,Max_Temperature,Min_Temperature,extreme_weather,sales_1d,sales_2d,sales_3d,sales_4d,sales_5d,sales_6d,sales_7d,sales_diff,price_diff
2021/8/11,30.315,9.03,0,0,0,31,23,0,27.164,27.444,35.796,30.421,31.663,32.449,33.234,-0.28,-0.04
2021/8/12,41.05,9.16,0,0,0,28,23,0,30.315,27.164,27.444,35.796,30.421,31.663,32.449,3.151,0.13
2021/8/13,20.548,8.95,0,0,0,25,21,0,41.05,30.315,27.164,27.444,35.796,30.421,31.663,10.735,-0.21
2021/8/14,34.281,9.16,0,0,1,24,21,0,20.548,41.05,30.315,27.164,27.444,35.796,30.421,-20.502,0.21
2021/8/15,28.59,9.13,0,0,1,25,23,0,34.281,20.548,41.05,30.315,27.164,27.444,35.796,13.733,-0.03
2021/8/16,26.114,9.16,0,0,0,30,21,0,28.59,34.281,20.548,41.05,30.315,27.164,27.444,-5.691,0.03
2021/8/17,26.414,8.97,0,0,0,30,24,0,26.114,28.59,34.281,20.548,41.05,30.315,27.164,-2.476,-0.19
2021/8/18,31.496,9.16,0,0,0,31,25,0,26.414,26.114,28.59,34.281,20.548,41.05,30.315,0.3,0.19
2021/8/19,31.711,9.06,0,0,0,32,25,0,31.496,26.414,26.114,28.59,34.281,20.548,41.05,5.082,-0.1
2021/8/20,64.177,6.56,0,0,0,34,26,0,31.711,31.496,26.414,26.114,28.59,34.281,20.548,0.215,-2.5
2021/8/21,56.971,6.52,0,0,1,29,26,0,64.177,31.711,31.496,26.414,26.114,28.59,34.281,32.466,-0.04
2021/8/22,59.097,6.55,0,0,1,33,25,0,56.971,64.177,31.711,31.496,26.414,26.114,28.59,-7.206,0.03
2021/8/23,54.971,6.56,0,0,0,27,23,0,59.097,56.971,64.177,31.711,31.496,26.414,26.114,2.126,0.01
2021/8/24,54.462,7.9,0,0,0,28,22,0,54.971,59.097,56.971,64.177,31.711,31.496,26.414,-4.126,1.34
2021/8/25,48.286,9.16,0,0,0,27,20,0,54.462,54.971,59.097,56.971,64.177,31.711,31.496,-0.509,1.26
2021/8/26,25.96,8.16,0,0,0,24,19,0,48.286,54.462,54.971,59.097,56.971,64.177,31.711,-6.176,-1
2021/8/27,62.615,4.96,0,0,0,29,18,0,25.96,48.286,54.462,54.971,59.097,56.971,64.177,-22.326,-3.2
2021/8/28,139.059,4.97,0,0,1,27,20,0,62.615,25.96,48.286,54.462,54.971,59.097,56.971,36.655,0.01
2021/8/29,79.988,4.96,0,0,1,31,21,0,139.059,62.615,25.96,48.286,54.462,54.971,59.097,76.444,-0.01
2021/8/30,105.184,4.96,0,0,0,22,20,0,79.988,139.059,62.615,25.96,48.286,54.462,54.971,-59.071,0
2021/8/31,106.183,4.97,0,0,0,35,26,0,105.184,79.988,139.059,62.615,25.96,48.286,54.462,25.196,0.01
2021/9/1,98.635,4.96,0,0,0,34,22,0,106.183,105.184,79.988,139.059,62.615,25.96,48.286,0.999,-0.01
2021/9/2,117.869,4.96,0,0,0,29,22,0,98.635,106.183,105.184,79.988,139.059,62.615,25.96,-7.548,0
2021/9/3,162.438,4.96,0,0,0,32,26,0,117.869,98.635,106.183,105.184,79.988,139.059,62.615,19.234,0
2021/9/4,30.907,9.16,0,0,1,36,23,0,162.438,117.869,98.635,106.183,105.184,79.988,139.059,44.569,4.2
2021/9/5,32.08,8.68,0,0,1,29,23,0,30.907,162.438,117.869,98.635,106.183,105.184,79.988,-131.531,-0.48
2021/9/6,40.307,8.93,0,0,0,25,22,0,32.08,30.907,162.438,117.869,98.635,106.183,105.184,1.173,0.25
2021/9/7,28.253,7.02,0,0,0,28,21,0,40.307,32.08,30.907,162.438,117.869,98.635,106.183,8.227,-1.91
2021/9/8,39.146,7.96,0,0,0,29,24,0,28.253,40.307,32.08,30.907,162.438,117.869,98.635,-12.054,0.94
2021/9/9,18.39,7.92,0,0,0,33,23,0,39.146,28.253,40.307,32.08,30.907,162.438,117.869,10.893,-0.04
2021/9/10,37.005,7.25,0,0,0,28,20,0,18.39,39.146,28.253,40.307,32.08,30.907,162.438,-20.756,-0.67
2021/9/11,51.009,5.45,0,0,1,34,23,0,37.005,18.39,39.146,28.253,40.307,32.08,30.907,18.615,-1.8
2021/9/12,26.665,7.73,0,0,1,34,23,0,51.009,37.005,18.39,39.146,28.253,40.307,32.08,14.004,2.28
2021/9/13,23.708,7.74,0,0,0,33,22,0,26.665,51.009,37.005,18.39,39.146,28.253,40.307,-24.344,0.01
2021/9/14,23.876,7.49,0,0,0,31,21,0,23.708,26.665,51.009,37.005,18.39,39.146,28.253,-2.957,-0.25
2021/9/15,35.773,6.47,0,0,0,31,22,0,23.876,23.708,26.665,51.009,37.005,18.39,39.146,0.168,-1.02
2021/9/16,38.241,6.04,0,0,0,33,23,0,35.773,23.876,23.708,26.665,51.009,37.005,18.39,11.897,-0.43
2021/9/17,35.279,5.85,0,0,0,25,18,0,38.241,35.773,23.876,23.708,26.665,51.009,37.005,2.468,-0.19
2021/9/18,37.197,6.95,0,1,1,32,24,0,35.279,38.241,35.773,23.876,23.708,26.665,51.009,-2.962,1.1
2021/9/19,32.32,7.16,1,0,1,31,21,0,37.197,35.279,38.241,35.773,23.876,23.708,26.665,1.918,0.21
2021/9/20,37.947,7.14,1,0,0,30,20,0,32.32,37.197,35.279,38.241,35.773,23.876,23.708,-4.877,-0.02
2021/9/21,48.98,7.16,1,0,0,34,22,0,37.947,32.32,37.197,35.279,38.241,35.773,23.876,5.627,0.02
2021/9/22,42.241,6.22,0,0,0,28,19,0,48.98,37.947,32.32,37.197,35.279,38.241,35.773,11.033,-0.94
2021/9/23,45.935,5.16,0,0,0,34,23,0,42.241,48.98,37.947,32.32,37.197,35.279,38.241,-6.739,-1.06
2021/9/24,94.229,5.08,0,0,0,35,23,0,45.935,42.241,48.98,37.947,32.32,37.197,35.279,3.694,-0.08
2021/9/25,65.135,5.13,0,0,1,36,25,0,94.229,45.935,42.241,48.98,37.947,32.32,37.197,48.294,0.05
2021/9/26,72.218,4.97,0,0,1,21,17,0,65.135,94.229,45.935,42.241,48.98,37.947,32.32,-29.094,-0.16
2021/9/27,86.132,4.96,0,0,0,28,21,0,72.218,65.135,94.229,45.935,42.241,48.98,37.947,7.083,-0.01
2021/9/28,24.629,6.16,0,0,0,29,20,1,86.132,72.218,65.135,94.229,45.935,42.241,48.98,13.914,1.2
2021/9/29,30.295,6,0,0,0,28,16,0,24.629,86.132,72.218,65.135,94.229,45.935,42.241,-61.503,-0.16
2021/9/30,38.417,6.56,0,1,0,30,20,0,30.295,24.629,86.132,72.218,65.135,94.229,45.935,5.666,0.56
2021/10/1,65.626,6.45,1,0,0,31,21,0,38.417,30.295,24.629,86.132,72.218,65.135,94.229,8.122,-0.11
2021/10/2,36.811,6.53,1,0,1,33,24,0,65.626,38.417,30.295,24.629,86.132,72.218,65.135,27.209,0.08
2021/10/3,44.786,6.52,1,0,1,20,16,0,36.811,65.626,38.417,30.295,24.629,86.132,72.218,-28.815,-0.01
2021/10/4,59.044,5.4,1,0,0,18,12,0,44.786,36.811,65.626,38.417,30.295,24.629,86.132,7.975,-1.12
2021/10/5,43.915,6.14,1,0,0,14,11,0,59.044,44.786,36.811,65.626,38.417,30.295,24.629,14.258,0.74
2021/10/6,21.794,6.52,1,0,0,15,13,0,43.915,59.044,44.786,36.811,65.626,38.417,30.295,-15.129,0.38
2021/10/7,34.096,6.43,1,0,0,17,13,0,21.794,43.915,59.044,44.786,36.811,65.626,38.417,-22.121,-0.09
2021/10/8,25.98,6.47,0,0,0,19,14,0,34.096,21.794,43.915,59.044,44.786,36.811,65.626,12.302,0.04
2021/10/9,35.249,6.54,0,0,1,20,15,0,25.98,34.096,21.794,43.915,59.044,44.786,36.811,-8.116,0.07
2021/10/10,44.304,6.55,0,0,1,18,13,0,35.249,25.98,34.096,21.794,43.915,59.044,44.786,9.269,0.01
2021/10/11,42.891,6.49,0,0,0,18,12,0,44.304,35.249,25.98,34.096,21.794,43.915,59.044,9.055,-0.06
2021/10/12,24.279,6.53,0,0,0,19,14,0,42.891,44.304,35.249,25.98,34.096,21.794,43.915,-1.413,0.04
2021/10/13,57.873,5.65,0,0,0,21,15,0,24.279,42.891,44.304,35.249,25.98,34.096,21.794,-18.612,-0.88
2021/10/14,24.045,6.28,0,0,0,20,17,0,57.873,24.279,42.891,44.304,35.249,25.98,34.096,33.594,0.63
2021/10/15,38.052,5.9,0,0,0,20,9,0,24.045,57.873,24.279,42.891,44.304,35.249,25.98,-33.828,-0.38
2021/10/16,51.577,5.81,0,0,1,16,9,0,38.052,24.045,57.873,24.279,42.891,44.304,35.249,14.007,-0.09
2021/10/17,44.809,5.67,0,0,1,13,9,0,51.577,38.052,24.045,57.873,24.279,42.891,44.304,13.525,-0.14
2021/10/18,65.004,5.33,0,0,0,20,9,0,44.809,51.577,38.052,24.045,57.873,24.279,42.891,-6.768,-0.34
2021/10/19,58.551,5.33,0,0,0,14,11,0,65.004,44.809,51.577,38.052,24.045,57.873,24.279,20.195,0
2021/10/20,71.733,5.28,0,0,0,11,9,0,58.551,65.004,44.809,51.577,38.052,24.045,57.873,-6.453,-0.05
2021/10/21,74.989,4.86,0,0,0,18,12,0,71.733,58.551,65.004,44.809,51.577,38.052,24.045,13.182,-0.42
2021/10/22,66.078,5.48,0,0,0,17,11,0,74.989,71.733,58.551,65.004,44.809,51.577,38.052,3.256,0.62
2021/10/23,10.805,5.52,0,0,1,19,11,0,66.078,74.989,71.733,58.551,65.004,44.809,51.577,-8.911,0.04
2021/10/24,41.861,5.77,0,0,1,20,12,0,10.805,66.078,74.989,71.733,58.551,65.004,44.809,-55.273,0.25
2021/10/25,35.773,5.88,0,0,0,21,13,0,41.861,10.805,66.078,74.989,71.733,58.551,65.004,31.056,0.11
2021/10/26,36.683,5.73,0,0,0,19,13,0,35.773,41.861,10.805,66.078,74.989,71.733,58.551,-6.088,-0.15
2021/10/27,59.916,6.29,0,0,0,20,14,0,36.683,35.773,41.861,10.805,66.078,74.989,71.733,0.91,0.56
2021/10/28,37.421,6.31,0,0,0,22,14,0,59.916,36.683,35.773,41.861,10.805,66.078,74.989,23.233,0.02
2021/10/29,64.921,5.81,0,0,0,20,13,0,37.421,59.916,36.683,35.773,41.861,10.805,66.078,-22.495,-0.5
2021/10/30,39.381,6.51,0,0,1,23,13,0,64.921,37.421,59.916,36.683,35.773,41.861,10.805,27.5,0.7
2021/10/31,43.846,5.96,0,0,1,21,13,0,39.381,64.921,37.421,59.916,36.683,35.773,41.861,-25.54,-0.55
2021/11/1,53.184,6.49,0,0,0,18,12,0,43.846,39.381,64.921,37.421,59.916,36.683,35.773,4.465,0.53
2021/11/2,41.167,6.03,0,0,0,21,14,0,53.184,43.846,39.381,64.921,37.421,59.916,36.683,9.338,-0.46
2021/11/3,35.756,6.95,0,0,0,21,14,0,41.167,53.184,43.846,39.381,64.921,37.421,59.916,-12.017,0.92
2021/11/4,29.485,7.85,0,0,0,18,15,0,35.756,41.167,53.184,43.846,39.381,64.921,37.421,-5.411,0.9
2021/11/5,35.962,7.28,0,0,0,17,16,0,29.485,35.756,41.167,53.184,43.846,39.381,64.921,-6.271,-0.57
2021/11/6,27.16,7.96,0,0,1,18,6,0,35.962,29.485,35.756,41.167,53.184,43.846,39.381,6.477,0.68
2021/11/7,54.986,7.72,0,0,1,11,4,0,27.16,35.962,29.485,35.756,41.167,53.184,43.846,-8.802,-0.24
2021/11/8,40.477,7.14,0,0,0,13,3,0,54.986,27.16,35.962,29.485,35.756,41.167,53.184,27.826,-0.58
2021/11/9,39.656,7.92,0,0,0,14,5,0,40.477,54.986,27.16,35.962,29.485,35.756,41.167,-14.509,0.78
2021/11/10,1,6,0,0,0,20,10,0,39.656,40.477,54.986,27.16,35.962,29.485,35.756,-0.821,-1.92
2021/11/11,34.387,7.96,0,0,0,17,10,0,1,39.656,40.477,54.986,27.16,35.962,29.485,-38.656,1.96
2021/11/12,25.473,7.67,0,0,0,18,6,0,34.387,1,39.656,40.477,54.986,27.16,35.962,33.387,-0.29
2021/11/13,37.553,7.88,0,0,1,20,6,0,25.473,34.387,1,39.656,40.477,54.986,27.16,-8.914,0.21
2021/11/14,34.088,7.87,0,0,1,21,8,0,37.553,25.473,34.387,1,39.656,40.477,54.986,12.08,-0.01
2021/11/15,37.261,8.26,0,0,0,20,9,0,34.088,37.553,25.473,34.387,1,39.656,40.477,-3.465,0.39
2021/11/16,37.309,5.96,0,0,0,15,8,0,37.261,34.088,37.553,25.473,34.387,1,39.656,3.173,-2.3
2021/11/17,24.913,7.25,0,0,0,18,8,0,37.309,37.261,34.088,37.553,25.473,34.387,1,0.048,1.29
2021/11/18,9.63,9.16,0,0,0,23,5,0,24.913,37.309,37.261,34.088,37.553,25.473,34.387,-12.396,1.91
2021/11/19,32.091,8.94,0,0,0,13,5,0,9.63,24.913,37.309,37.261,34.088,37.553,25.473,-15.283,-0.22
2021/11/20,37.921,7.53,0,0,1,15,10,0,32.091,9.63,24.913,37.309,37.261,34.088,37.553,22.461,-1.41
2021/11/21,45.536,8.27,0,0,1,12,3,0,37.921,32.091,9.63,24.913,37.309,37.261,34.088,5.83,0.74
2021/11/22,32.577,6.74,0,0,0,11,2,0,45.536,37.921,32.091,9.63,24.913,37.309,37.261,7.615,-1.53
2021/11/23,26.753,7.85,0,0,0,10,-3,0,32.577,45.536,37.921,32.091,9.63,24.913,37.309,-12.959,1.11
2021/11/24,23.043,8.15,0,0,0,14,0,0,26.753,32.577,45.536,37.921,32.091,9.63,24.913,-5.824,0.3
2021/11/25,35.564,8.03,0,0,0,19,6,0,23.043,26.753,32.577,45.536,37.921,32.091,9.63,-3.71,-0.12
2021/11/26,38.205,8.27,0,0,0,20,8,0,35.564,23.043,26.753,32.577,45.536,37.921,32.091,12.521,0.24
2021/11/27,28.012,9.16,0,0,1,17,8,0,38.205,35.564,23.043,26.753,32.577,45.536,37.921,2.641,0.89
2021/11/28,31.612,8.87,0,0,1,17,10,0,28.012,38.205,35.564,23.043,26.753,32.577,45.536,-10.193,-0.29
2021/11/29,31.298,8.89,0,0,0,15,4,0,31.612,28.012,38.205,35.564,23.043,26.753,32.577,3.6,0.02
2021/11/30,35.961,8.77,0,0,0,16,1,0,31.298,31.612,28.012,38.205,35.564,23.043,26.753,-0.314,-0.12
2021/12/1,42.044,8,0,0,0,9,-3,0,35.961,31.298,31.612,28.012,38.205,35.564,23.043,4.663,-0.77
2021/12/2,28.817,8.74,0,0,0,13,-1,0,42.044,35.961,31.298,31.612,28.012,38.205,35.564,6.083,0.74
2021/12/3,34.003,8.46,0,0,0,17,7,0,28.817,42.044,35.961,31.298,31.612,28.012,38.205,-13.227,-0.28
2021/12/4,33.899,8.83,0,0,1,18,7,0,34.003,28.817,42.044,35.961,31.298,31.612,28.012,5.186,0.37
2021/12/5,30.963,8.34,0,0,1,18,7,0,33.899,34.003,28.817,42.044,35.961,31.298,31.612,-0.104,-0.49
2021/12/6,29.059,7.68,0,0,0,17,6,0,30.963,33.899,34.003,28.817,42.044,35.961,31.298,-2.936,-0.66
2021/12/7,52.662,7.81,0,0,0,13,6,0,29.059,30.963,33.899,34.003,28.817,42.044,35.961,-1.904,0.13
2021/12/8,36.022,7.77,0,0,0,9,4,0,52.662,29.059,30.963,33.899,34.003,28.817,42.044,23.603,-0.04
2021/12/9,38.571,7.76,0,0,0,16,5,0,36.022,52.662,29.059,30.963,33.899,34.003,28.817,-16.64,-0.01
2021/12/10,39.815,7.59,0,0,0,11,1,0,38.571,36.022,52.662,29.059,30.963,33.899,34.003,2.549,-0.17
2021/12/11,39.589,7.34,0,0,1,10,6,0,39.815,38.571,36.022,52.662,29.059,30.963,33.899,1.244,-0.25
2021/12/12,45.656,7.96,0,0,1,14,3,0,39.589,39.815,38.571,36.022,52.662,29.059,30.963,-0.226,0.62
2021/12/13,30.135,7.85,0,0,0,14,4,0,45.656,39.589,39.815,38.571,36.022,52.662,29.059,6.067,-0.11
2021/12/14,32.72,7.54,0,0,0,10,4,0,30.135,45.656,39.589,39.815,38.571,36.022,52.662,-15.521,-0.31
2021/12/15,44.085,7.85,0,0,0,10,6,0,32.72,30.135,45.656,39.589,39.815,38.571,36.022,2.585,0.31
2021/12/16,34.314,7.68,0,0,0,12,5,0,44.085,32.72,30.135,45.656,39.589,39.815,38.571,11.365,-0.17
2021/12/17,37.997,8,0,0,0,9,3,0,34.314,44.085,32.72,30.135,45.656,39.589,39.815,-9.771,0.32
2021/12/18,39.388,8.44,0,0,1,10,2,0,37.997,34.314,44.085,32.72,30.135,45.656,39.589,3.683,0.44
2021/12/19,32.938,8.48,0,0,1,14,5,0,39.388,37.997,34.314,44.085,32.72,30.135,45.656,1.391,0.04
2021/12/20,57.707,8.55,0,0,0,15,-1,0,32.938,39.388,37.997,34.314,44.085,32.72,30.135,-6.45,0.07
2021/12/21,22.414,9.16,0,0,0,20,3,0,57.707,32.938,39.388,37.997,34.314,44.085,32.72,24.769,0.61
2021/12/22,35.582,8.89,0,0,0,4,-1,0,22.414,57.707,32.938,39.388,37.997,34.314,44.085,-35.293,-0.27
2021/12/23,36.723,8.61,0,0,0,13,6,0,35.582,22.414,57.707,32.938,39.388,37.997,34.314,13.168,-0.28
2021/12/24,44.411,7.8,0,0,0,9,2,0,36.723,35.582,22.414,57.707,32.938,39.388,37.997,1.141,-0.81
2021/12/25,30.731,8.24,0,0,1,2,-1,0,44.411,36.723,35.582,22.414,57.707,32.938,39.388,7.688,0.44
2021/12/26,45.963,8.7,0,0,1,0,-1,0,30.731,44.411,36.723,35.582,22.414,57.707,32.938,-13.68,0.46
2021/12/27,28.183,9.03,0,0,0,5,0,0,45.963,30.731,44.411,36.723,35.582,22.414,57.707,15.232,0.33
2021/12/28,31.742,9.03,0,0,0,7,1,0,28.183,45.963,30.731,44.411,36.723,35.582,22.414,-17.78,0
2021/12/29,30.76,8.78,0,0,0,12,0,0,31.742,28.183,45.963,30.731,44.411,36.723,35.582,3.559,-0.25
2021/12/30,32.584,7.63,0,0,0,12,0,0,30.76,31.742,28.183,45.963,30.731,44.411,36.723,-0.982,-1.15
2021/12/31,53.71,8.96,0,1,0,11,2,0,32.584,30.76,31.742,28.183,45.963,30.731,44.411,1.824,1.33
2022/1/1,44.688,9.45,1,0,1,14,1,0,53.71,32.584,30.76,31.742,28.183,45.963,30.731,21.126,0.49
2022/1/2,36.821,9.25,1,0,1,5,-3,0,44.688,53.71,32.584,30.76,31.742,28.183,45.963,-9.022,-0.2
2022/1/3,32.669,9.56,1,0,0,12,5,0,36.821,44.688,53.71,32.584,30.76,31.742,28.183,-7.867,0.31
2022/1/4,43.323,9.11,0,0,0,9,3,0,32.669,36.821,44.688,53.71,32.584,30.76,31.742,-4.152,-0.45
2022/1/5,31.976,9.47,0,0,0,7,4,0,43.323,32.669,36.821,44.688,53.71,32.584,30.76,10.654,0.36
2022/1/6,39.803,9.49,0,0,0,6,3,0,31.976,43.323,32.669,36.821,44.688,53.71,32.584,-11.347,0.02
2022/1/7,17.349,9.96,0,0,0,8,-3,0,39.803,31.976,43.323,32.669,36.821,44.688,53.71,7.827,0.47
2022/1/8,35.718,9.81,0,0,1,7,1,0,17.349,39.803,31.976,43.323,32.669,36.821,44.688,-22.454,-0.15
2022/1/9,12.991,10.52,0,0,1,11,2,0,35.718,17.349,39.803,31.976,43.323,32.669,36.821,18.369,0.71
2022/1/10,14.354,10.26,0,0,0,9,1,0,12.991,35.718,17.349,39.803,31.976,43.323,32.669,-22.727,-0.26
2022/1/11,11.95,11.96,0,0,0,8,1,0,14.354,12.991,35.718,17.349,39.803,31.976,43.323,1.363,1.7
2022/1/12,18.803,7.32,0,0,0,6,3,0,11.95,14.354,12.991,35.718,17.349,39.803,31.976,-2.404,-4.64
2022/1/13,30.426,6.16,0,0,0,4,-4,0,18.803,11.95,14.354,12.991,35.718,17.349,39.803,6.853,-1.16
2022/1/14,17.65,7.28,0,0,0,7,1,0,30.426,18.803,11.95,14.354,12.991,35.718,17.349,11.623,1.12
2022/1/15,10.141,11.33,0,0,1,9,-4,0,17.65,30.426,18.803,11.95,14.354,12.991,35.718,-12.776,4.05
2022/1/16,33.859,9.12,0,0,1,11,3,0,10.141,17.65,30.426,18.803,11.95,14.354,12.991,-7.509,-2.21
2022/1/17,16.458,11.02,0,0,0,13,3,0,33.859,10.141,17.65,30.426,18.803,11.95,14.354,23.718,1.9
2022/1/18,21.118,8.65,0,0,0,12,0,0,16.458,33.859,10.141,17.65,30.426,18.803,11.95,-17.401,-2.37
2022/1/19,23.074,10.27,0,0,0,13,3,0,21.118,16.458,33.859,10.141,17.65,30.426,18.803,4.66,1.62
2022/1/20,28.512,10.32,0,0,0,9,4,0,23.074,21.118,16.458,33.859,10.141,17.65,30.426,1.956,0.05
2022/1/21,12.697,11.16,0,0,0,6,2,0,28.512,23.074,21.118,16.458,33.859,10.141,17.65,5.438,0.84
2022/1/22,18.433,10.78,0,0,1,4,2,0,12.697,28.512,23.074,21.118,16.458,33.859,10.141,-15.815,-0.38
2022/1/23,19.095,8.47,0,0,1,3,1,0,18.433,12.697,28.512,23.074,21.118,16.458,33.859,5.736,-2.31
2022/1/24,20.61,10.41,0,0,0,4,0,0,19.095,18.433,12.697,28.512,23.074,21.118,16.458,0.662,1.94
2022/1/25,38.606,9.78,0,0,0,5,-2,0,20.61,19.095,18.433,12.697,28.512,23.074,21.118,1.515,-0.63
2022/1/26,32.338,10.77,0,0,0,3,0,0,38.606,20.61,19.095,18.433,12.697,28.512,23.074,17.996,0.99
2022/1/27,29.81,11.16,0,0,0,3,-4,0,32.338,38.606,20.61,19.095,18.433,12.697,28.512,-6.268,0.39
2022/1/28,29.782,11.06,0,0,0,3,0,0,29.81,32.338,38.606,20.61,19.095,18.433,12.697,-2.528,-0.1
2022/1/29,45.681,11.66,0,0,1,7,0,0,29.782,29.81,32.338,38.606,20.61,19.095,18.433,-0.028,0.6
2022/1/30,97.43,11.91,0,1,1,7,0,0,45.681,29.782,29.81,32.338,38.606,20.61,19.095,15.899,0.25
2022/1/31,41.135,11.98,1,0,0,7,1,0,97.43,45.681,29.782,29.81,32.338,38.606,20.61,51.749,0.07
2022/2/1,13.957,11.98,1,0,0,7,3,0,41.135,97.43,45.681,29.782,29.81,32.338,38.606,-56.295,0
2022/2/2,22.107,11.15,1,0,0,7,1,0,13.957,41.135,97.43,45.681,29.782,29.81,32.338,-27.178,-0.83
2022/2/3,31.813,11.88,1,0,0,8,0,0,22.107,13.957,41.135,97.43,45.681,29.782,29.81,8.15,0.73
2022/2/4,53.085,11.58,1,0,0,11,-1,0,31.813,22.107,13.957,41.135,97.43,45.681,29.782,9.706,-0.3
2022/2/5,31.89,11.39,1,0,1,9,2,0,53.085,31.813,22.107,13.957,41.135,97.43,45.681,21.272,-0.19
2022/2/6,20.866,6,1,0,1,5,0,0,31.89,53.085,31.813,22.107,13.957,41.135,97.43,-21.195,-5.39
2022/2/7,14.617,11.98,0,0,0,3,0,1,20.866,31.89,53.085,31.813,22.107,13.957,41.135,-11.024,5.98
2022/2/8,33.024,11.98,0,0,0,4,1,0,14.617,20.866,31.89,53.085,31.813,22.107,13.957,-6.249,0
2022/2/9,23.939,11.98,0,0,0,9,0,0,33.024,14.617,20.866,31.89,53.085,31.813,22.107,18.407,0
2022/2/10,17.572,11.98,0,0,0,6,3,0,23.939,33.024,14.617,20.866,31.89,53.085,31.813,-9.085,0
2022/2/11,16.146,5.62,0,0,0,8,2,0,17.572,23.939,33.024,14.617,20.866,31.89,53.085,-6.367,-6.36
2022/2/12,20.896,11.98,0,0,1,8,3,0,16.146,17.572,23.939,33.024,14.617,20.866,31.89,-1.426,6.36
2022/2/13,31.689,10.56,0,0,1,10,1,0,20.896,16.146,17.572,23.939,33.024,14.617,20.866,4.75,-1.42
2022/2/14,28.611,10.56,0,0,0,11,4,0,31.689,20.896,16.146,17.572,23.939,33.024,14.617,10.793,0
2022/2/15,27.882,10.56,0,0,0,10,6,0,28.611,31.689,20.896,16.146,17.572,23.939,33.024,-3.078,0
2022/2/16,36.581,10.43,0,0,0,8,4,0,27.882,28.611,31.689,20.896,16.146,17.572,23.939,-0.729,-0.13
2022/2/17,27.81,11.57,0,0,0,2,0,0,36.581,27.882,28.611,31.689,20.896,16.146,17.572,8.699,1.14
2022/2/18,24.064,11.96,0,0,0,3,0,0,27.81,36.581,27.882,28.611,31.689,20.896,16.146,-8.771,0.39
2022/2/19,38.216,11.04,0,0,1,8,0,0,24.064,27.81,36.581,27.882,28.611,31.689,20.896,-3.746,-0.92
2022/2/20,37.618,10.76,0,0,1,8,0,0,38.216,24.064,27.81,36.581,27.882,28.611,31.689,14.152,-0.28
2022/2/21,33.153,11.96,0,0,0,10,3,0,37.618,38.216,24.064,27.81,36.581,27.882,28.611,-0.598,1.2
2022/2/22,38.955,10.69,0,0,0,10,0,0,33.153,37.618,38.216,24.064,27.81,36.581,27.882,-4.465,-1.27
2022/2/23,15.579,11.96,0,0,0,11,0,0,38.955,33.153,37.618,38.216,24.064,27.81,36.581,5.802,1.27
2022/2/24,12.977,11.96,0,0,0,13,1,0,15.579,38.955,33.153,37.618,38.216,24.064,27.81,-23.376,0
2022/2/25,24.805,11.09,0,0,0,14,3,0,12.977,15.579,38.955,33.153,37.618,38.216,24.064,-2.602,-0.87
2022/2/26,23.684,11.62,0,0,1,19,7,0,24.805,12.977,15.579,38.955,33.153,37.618,38.216,11.828,0.53
2022/2/27,22.199,11.96,0,0,1,17,9,0,23.684,24.805,12.977,15.579,38.955,33.153,37.618,-1.121,0.34
2022/2/28,28.252,10.97,0,0,0,12,11,0,22.199,23.684,24.805,12.977,15.579,38.955,33.153,-1.485,-0.99
2022/3/1,24.435,11.3,0,0,0,17,8,0,28.252,22.199,23.684,24.805,12.977,15.579,38.955,6.053,0.33
2022/3/2,26.131,10.84,0,0,0,13,10,0,24.435,28.252,22.199,23.684,24.805,12.977,15.579,-3.817,-0.46
2022/3/3,35.283,11.02,0,0,0,20,5,0,26.131,24.435,28.252,22.199,23.684,24.805,12.977,1.696,0.18
2022/3/4,23.334,11.02,0,0,0,20,13,0,35.283,26.131,24.435,28.252,22.199,23.684,24.805,9.152,0
2022/3/5,17.669,11.96,0,0,1,18,8,0,23.334,35.283,26.131,24.435,28.252,22.199,23.684,-11.949,0.94
2022/3/6,30.604,9.96,0,0,1,18,5,0,17.669,23.334,35.283,26.131,24.435,28.252,22.199,-5.665,-2
2022/3/7,40.905,9.96,0,0,0,21,6,0,30.604,17.669,23.334,35.283,26.131,24.435,28.252,12.935,0
2022/3/8,31.899,9.96,0,0,0,20,9,0,40.905,30.604,17.669,23.334,35.283,26.131,24.435,10.301,0
2022/3/9,29.285,9.74,0,0,0,20,8,0,31.899,40.905,30.604,17.669,23.334,35.283,26.131,-9.006,-0.22
2022/3/10,30.615,9.96,0,0,0,19,9,0,29.285,31.899,40.905,30.604,17.669,23.334,35.283,-2.614,0.22
2022/3/11,33.893,9.78,0,0,0,14,8,0,30.615,29.285,31.899,40.905,30.604,17.669,23.334,1.33,-0.18
2022/3/12,31.742,9.76,0,0,1,17,4,0,33.893,30.615,29.285,31.899,40.905,30.604,17.669,3.278,-0.02
2022/3/13,14.488,9.96,0,0,1,28,16,0,31.742,33.893,30.615,29.285,31.899,40.905,30.604,-2.151,0.2
2022/3/14,23.798,9.96,0,0,0,24,15,0,14.488,31.742,33.893,30.615,29.285,31.899,40.905,-17.254,0
2022/3/15,37.803,8.67,0,0,0,28,15,0,23.798,14.488,31.742,33.893,30.615,29.285,31.899,9.31,-1.29
2022/3/16,21.332,9.53,0,0,0,22,11,1,37.803,23.798,14.488,31.742,33.893,30.615,29.285,14.005,0.86
