date,sales,price,is_festival,is_festival_1d,is_weekend,Max_Temperature,Min_Temperature,extreme_weather,sales_1d,sales_2d,sales_3d,sales_4d,sales_5d,sales_6d,sales_7d,sales_diff,price_diff
2021/8/11,42.095,7.69,0,0,0,31,23,0,32.336,32.878,32.389,31.745,33.582,32.818,28.038,-0.542,0.6
2021/8/12,30.761,7.57,0,0,0,28,23,0,42.095,32.336,32.878,32.389,31.745,33.582,32.818,9.759,-0.12
2021/8/13,37.091,7.82,0,0,0,25,21,0,30.761,42.095,32.336,32.878,32.389,31.745,33.582,-11.334,0.25
2021/8/14,45.39,7.93,0,0,1,24,21,0,37.091,30.761,42.095,32.336,32.878,32.389,31.745,6.33,0.11
2021/8/15,44.296,7.78,0,0,1,25,23,0,45.39,37.091,30.761,42.095,32.336,32.878,32.389,8.299,-0.15
2021/8/16,42.265,7.74,0,0,0,30,21,0,44.296,45.39,37.091,30.761,42.095,32.336,32.878,-1.094,-0.04
2021/8/17,38.417,7.82,0,0,0,30,24,0,42.265,44.296,45.39,37.091,30.761,42.095,32.336,-2.031,0.09
2021/8/18,38.271,7.03,0,0,0,31,25,0,38.417,42.265,44.296,45.39,37.091,30.761,42.095,-3.848,-0.8
2021/8/19,47.976,6.41,0,0,0,32,25,0,38.271,38.417,42.265,44.296,45.39,37.091,30.761,-0.146,-0.62
2021/8/20,48.054,6.6,0,0,0,34,26,0,47.976,38.271,38.417,42.265,44.296,45.39,37.091,9.705,0.19
2021/8/21,44.947,7,0,0,1,29,26,0,48.054,47.976,38.271,38.417,42.265,44.296,45.39,0.078,0.4
2021/8/22,38.607,7.8,0,0,1,33,25,0,44.947,48.054,47.976,38.271,38.417,42.265,44.296,-3.107,0.8
2021/8/23,45.293,7.79,0,0,0,27,23,0,38.607,44.947,48.054,47.976,38.271,38.417,42.265,-6.34,-0.01
2021/8/24,46.044,7.91,0,0,0,28,22,0,45.293,38.607,44.947,48.054,47.976,38.271,38.417,6.686,0.11
2021/8/25,39.725,7.96,0,0,0,27,20,0,46.044,45.293,38.607,44.947,48.054,47.976,38.271,0.751,0.05
2021/8/26,42.117,7.86,0,0,0,24,19,0,39.725,46.044,45.293,38.607,44.947,48.054,47.976,-6.319,-0.1
2021/8/27,44.846,7.72,0,0,0,29,18,0,42.117,39.725,46.044,45.293,38.607,44.947,48.054,2.392,-0.14
2021/8/28,44.249,8.28,0,0,1,27,20,0,44.846,42.117,39.725,46.044,45.293,38.607,44.947,2.729,0.56
2021/8/29,46.669,8.42,0,0,1,31,21,0,44.249,44.846,42.117,39.725,46.044,45.293,38.607,-0.597,0.15
2021/8/30,36.374,6.57,0,0,0,22,20,0,46.669,44.249,44.846,42.117,39.725,46.044,45.293,2.42,-1.85
2021/8/31,48.002,7.97,0,0,0,35,26,0,36.374,46.669,44.249,44.846,42.117,39.725,46.044,-10.295,1.39
2021/9/1,33.189,8.71,0,0,0,34,22,0,48.002,36.374,46.669,44.249,44.846,42.117,39.725,11.628,0.74
2021/9/2,33.027,8.62,0,0,0,29,22,0,33.189,48.002,36.374,46.669,44.249,44.846,42.117,-14.813,-0.09
2021/9/3,45.246,6.79,0,0,0,32,26,0,33.027,33.189,48.002,36.374,46.669,44.249,44.846,-0.162,-1.83
2021/9/4,35.097,8.42,0,0,1,36,23,0,45.246,33.027,33.189,48.002,36.374,46.669,44.249,12.219,1.62
2021/9/5,46.158,8.44,0,0,1,29,23,0,35.097,45.246,33.027,33.189,48.002,36.374,46.669,-10.149,0.02
2021/9/6,24.886,8.47,0,0,0,25,22,0,46.158,35.097,45.246,33.027,33.189,48.002,36.374,11.061,0.03
2021/9/7,29.054,6.93,0,0,0,28,21,0,24.886,46.158,35.097,45.246,33.027,33.189,48.002,-21.272,-1.54
2021/9/8,16.546,7.96,0,0,0,29,24,0,29.054,24.886,46.158,35.097,45.246,33.027,33.189,4.168,1.03
2021/9/9,27.055,5.91,0,0,0,33,23,0,16.546,29.054,24.886,46.158,35.097,45.246,33.027,-12.508,-2.05
2021/9/10,32.477,6.96,0,0,0,28,20,0,27.055,16.546,29.054,24.886,46.158,35.097,45.246,10.509,1.06
2021/9/11,56.065,6.18,0,0,1,34,23,0,32.477,27.055,16.546,29.054,24.886,46.158,35.097,5.422,-0.78
2021/9/12,21.872,7.96,0,0,1,34,23,0,56.065,32.477,27.055,16.546,29.054,24.886,46.158,23.588,1.78
2021/9/13,28.481,7.96,0,0,0,33,22,0,21.872,56.065,32.477,27.055,16.546,29.054,24.886,-34.193,0
2021/9/14,17.428,7.36,0,0,0,31,21,0,28.481,21.872,56.065,32.477,27.055,16.546,29.054,6.609,-0.6
2021/9/15,30.755,6.39,0,0,0,31,22,0,17.428,28.481,21.872,56.065,32.477,27.055,16.546,-11.053,-0.97
2021/9/16,27.515,5.09,0,0,0,33,23,0,30.755,17.428,28.481,21.872,56.065,32.477,27.055,13.327,-1.3
2021/9/17,26.295,6.51,0,0,0,25,18,0,27.515,30.755,17.428,28.481,21.872,56.065,32.477,-3.24,1.42
2021/9/18,27.302,5.22,0,1,1,32,24,0,26.295,27.515,30.755,17.428,28.481,21.872,56.065,-1.22,-1.28
2021/9/19,54.888,5.96,1,0,1,31,21,0,27.302,26.295,27.515,30.755,17.428,28.481,21.872,1.007,0.73
2021/9/20,43.744,5.64,1,0,0,30,20,0,54.888,27.302,26.295,27.515,30.755,17.428,28.481,27.586,-0.32
2021/9/21,54.318,5.99,1,0,0,34,22,0,43.744,54.888,27.302,26.295,27.515,30.755,17.428,-11.144,0.35
2021/9/22,23.269,7.16,0,0,0,28,19,0,54.318,43.744,54.888,27.302,26.295,27.515,30.755,10.574,1.17
2021/9/23,35.809,4.76,0,0,0,34,23,0,23.269,54.318,43.744,54.888,27.302,26.295,27.515,-31.049,-2.4
2021/9/24,27.954,4.24,0,0,0,35,23,0,35.809,23.269,54.318,43.744,54.888,27.302,26.295,12.54,-0.51
2021/9/25,37.421,4.19,0,0,1,36,25,0,27.954,35.809,23.269,54.318,43.744,54.888,27.302,-7.855,-0.05
2021/9/26,33.208,4.47,0,0,1,21,17,0,37.421,27.954,35.809,23.269,54.318,43.744,54.888,9.467,0.28
2021/9/27,42.362,4.66,0,0,0,28,21,0,33.208,37.421,27.954,35.809,23.269,54.318,43.744,-4.213,0.19
2021/9/28,31.823,6.01,0,0,0,29,20,1,42.362,33.208,37.421,27.954,35.809,23.269,54.318,9.154,1.36
2021/9/29,34.491,5.26,0,0,0,28,16,0,31.823,42.362,33.208,37.421,27.954,35.809,23.269,-10.539,-0.75
2021/9/30,31.993,6.21,0,1,0,30,20,0,34.491,31.823,42.362,33.208,37.421,27.954,35.809,2.668,0.95
2021/10/1,60.912,6.13,1,0,0,31,21,0,31.993,34.491,31.823,42.362,33.208,37.421,27.954,-2.498,-0.08
2021/10/2,59.784,6.47,1,0,1,33,24,0,60.912,31.993,34.491,31.823,42.362,33.208,37.421,28.919,0.34
2021/10/3,42.747,6.67,1,0,1,20,16,0,59.784,60.912,31.993,34.491,31.823,42.362,33.208,-1.128,0.2
2021/10/4,45.069,6.2,1,0,0,18,12,0,42.747,59.784,60.912,31.993,34.491,31.823,42.362,-17.037,-0.47
2021/10/5,49.55,6,1,0,0,14,11,0,45.069,42.747,59.784,60.912,31.993,34.491,31.823,2.322,-0.21
2021/10/6,27.774,5.92,1,0,0,15,13,0,49.55,45.069,42.747,59.784,60.912,31.993,34.491,4.481,-0.08
2021/10/7,28.539,5.02,1,0,0,17,13,0,27.774,49.55,45.069,42.747,59.784,60.912,31.993,-21.776,-0.89
2021/10/8,37.534,4.86,0,0,0,19,14,0,28.539,27.774,49.55,45.069,42.747,59.784,60.912,0.765,-0.16
2021/10/9,18.299,6.08,0,0,1,20,15,0,37.534,28.539,27.774,49.55,45.069,42.747,59.784,8.995,1.23
2021/10/10,40.478,4.84,0,0,1,18,13,0,18.299,37.534,28.539,27.774,49.55,45.069,42.747,-19.235,-1.25
2021/10/11,24.98,5.9,0,0,0,18,12,0,40.478,18.299,37.534,28.539,27.774,49.55,45.069,22.179,1.06
2021/10/12,28.584,6.12,0,0,0,19,14,0,24.98,40.478,18.299,37.534,28.539,27.774,49.55,-15.498,0.22
2021/10/13,11.555,6.76,0,0,0,21,15,0,28.584,24.98,40.478,18.299,37.534,28.539,27.774,3.604,0.64
2021/10/14,21.527,6.01,0,0,0,20,17,0,11.555,28.584,24.98,40.478,18.299,37.534,28.539,-17.029,-0.75
2021/10/15,17.285,5.18,0,0,0,20,9,0,21.527,11.555,28.584,24.98,40.478,18.299,37.534,9.972,-0.83
2021/10/16,29.289,5.6,0,0,1,16,9,0,17.285,21.527,11.555,28.584,24.98,40.478,18.299,-4.242,0.42
2021/10/17,22.17,5.68,0,0,1,13,9,0,29.289,17.285,21.527,11.555,28.584,24.98,40.478,12.004,0.09
2021/10/18,19.71,5.31,0,0,0,20,9,0,22.17,29.289,17.285,21.527,11.555,28.584,24.98,-7.119,-0.37
2021/10/19,30.008,5.11,0,0,0,14,11,0,19.71,22.17,29.289,17.285,21.527,11.555,28.584,-2.46,-0.2
2021/10/20,27.782,5.04,0,0,0,11,9,0,30.008,19.71,22.17,29.289,17.285,21.527,11.555,10.298,-0.07
2021/10/21,44.396,4.09,0,0,0,18,12,0,27.782,30.008,19.71,22.17,29.289,17.285,21.527,-2.226,-0.95
2021/10/22,23.371,4.66,0,0,0,17,11,0,44.396,27.782,30.008,19.71,22.17,29.289,17.285,16.614,0.56
2021/10/23,53.867,3.68,0,0,1,19,11,0,23.371,44.396,27.782,30.008,19.71,22.17,29.289,-21.025,-0.98
2021/10/24,35.387,5.34,0,0,1,20,12,0,53.867,23.371,44.396,27.782,30.008,19.71,22.17,30.496,1.66
2021/10/25,13.691,6.56,0,0,0,21,13,0,35.387,53.867,23.371,44.396,27.782,30.008,19.71,-18.48,1.22
2021/10/26,24.665,5.22,0,0,0,19,13,0,13.691,35.387,53.867,23.371,44.396,27.782,30.008,-21.696,-1.34
2021/10/27,22.899,5.31,0,0,0,20,14,0,24.665,13.691,35.387,53.867,23.371,44.396,27.782,10.974,0.09
2021/10/28,21.142,4.9,0,0,0,22,14,0,22.899,24.665,13.691,35.387,53.867,23.371,44.396,-1.766,-0.4
2021/10/29,29.592,5.1,0,0,0,20,13,0,21.142,22.899,24.665,13.691,35.387,53.867,23.371,-1.757,0.2
2021/10/30,46.671,4.61,0,0,1,23,13,0,29.592,21.142,22.899,24.665,13.691,35.387,53.867,8.45,-0.49
2021/10/31,24.36,7.16,0,0,1,21,13,0,46.671,29.592,21.142,22.899,24.665,13.691,35.387,17.079,2.55
2021/11/1,20.757,6.34,0,0,0,18,12,0,24.36,46.671,29.592,21.142,22.899,24.665,13.691,-22.311,-0.81
2021/11/2,21.717,7.1,0,0,0,21,14,0,20.757,24.36,46.671,29.592,21.142,22.899,24.665,-3.603,0.75
2021/11/3,18.929,6.79,0,0,0,21,14,0,21.717,20.757,24.36,46.671,29.592,21.142,22.899,0.96,-0.3
2021/11/4,23.979,7.73,0,0,0,18,15,0,18.929,21.717,20.757,24.36,46.671,29.592,21.142,-2.788,0.94
2021/11/5,8.66,7.6,0,0,0,17,16,0,23.979,18.929,21.717,20.757,24.36,46.671,29.592,5.05,-0.13
2021/11/6,26.726,7.09,0,0,1,18,6,0,8.66,23.979,18.929,21.717,20.757,24.36,46.671,-15.319,-0.5
2021/11/7,14.925,7.96,0,0,1,11,4,0,26.726,8.66,23.979,18.929,21.717,20.757,24.36,18.066,0.87
2021/11/8,23.195,5.6,0,0,0,13,3,0,14.925,26.726,8.66,23.979,18.929,21.717,20.757,-11.801,-2.36
2021/11/9,23.632,5.44,0,0,0,14,5,0,23.195,14.925,26.726,8.66,23.979,18.929,21.717,8.27,-0.16
2021/11/10,25.41,7.58,0,0,0,20,10,0,23.632,23.195,14.925,26.726,8.66,23.979,18.929,0.437,2.13
2021/11/11,24.686,7.15,0,0,0,17,10,0,25.41,23.632,23.195,14.925,26.726,8.66,23.979,1.778,-0.43
2021/11/12,17.732,7.78,0,0,0,18,6,0,24.686,25.41,23.632,23.195,14.925,26.726,8.66,-0.724,0.63
2021/11/13,22.423,7.85,0,0,1,20,6,0,17.732,24.686,25.41,23.632,23.195,14.925,26.726,-6.954,0.07
2021/11/14,22.95,7.08,0,0,1,21,8,0,22.423,17.732,24.686,25.41,23.632,23.195,14.925,4.691,-0.77
2021/11/15,12.796,8.32,0,0,0,20,9,0,22.95,22.423,17.732,24.686,25.41,23.632,23.195,0.527,1.24
2021/11/16,28.314,7.48,0,0,0,15,8,0,12.796,22.95,22.423,17.732,24.686,25.41,23.632,-10.154,-0.84
2021/11/17,18.9,7.37,0,0,0,18,8,0,28.314,12.796,22.95,22.423,17.732,24.686,25.41,15.518,-0.12
2021/11/18,20.839,8.28,0,0,0,23,5,0,18.9,28.314,12.796,22.95,22.423,17.732,24.686,-9.414,0.92
2021/11/19,18.636,8.54,0,0,0,13,5,0,20.839,18.9,28.314,12.796,22.95,22.423,17.732,1.939,0.26
2021/11/20,29.738,9.04,0,0,1,15,10,0,18.636,20.839,18.9,28.314,12.796,22.95,22.423,-2.203,0.5
2021/11/21,21.868,7.94,0,0,1,12,3,0,29.738,18.636,20.839,18.9,28.314,12.796,22.95,11.102,-1.1
2021/11/22,12.398,8.98,0,0,0,11,2,0,21.868,29.738,18.636,20.839,18.9,28.314,12.796,-7.87,1.04
2021/11/23,19.341,6.07,0,0,0,10,-3,0,12.398,21.868,29.738,18.636,20.839,18.9,28.314,-9.47,-2.91
2021/11/24,23.037,6.98,0,0,0,14,0,0,19.341,12.398,21.868,29.738,18.636,20.839,18.9,6.943,0.91
2021/11/25,23.672,7.47,0,0,0,19,6,0,23.037,19.341,12.398,21.868,29.738,18.636,20.839,3.696,0.49
2021/11/26,18.06,9.16,0,0,0,20,8,0,23.672,23.037,19.341,12.398,21.868,29.738,18.636,0.635,1.69
2021/11/27,25.176,8.84,0,0,1,17,8,0,18.06,23.672,23.037,19.341,12.398,21.868,29.738,-5.612,-0.32
2021/11/28,21.536,8.69,0,0,1,17,10,0,25.176,18.06,23.672,23.037,19.341,12.398,21.868,7.116,-0.15
2021/11/29,19.291,8.79,0,0,0,15,4,0,21.536,25.176,18.06,23.672,23.037,19.341,12.398,-3.64,0.09
2021/11/30,21.517,7.75,0,0,0,16,1,0,19.291,21.536,25.176,18.06,23.672,23.037,19.341,-2.245,-1.04
2021/12/1,9.509,9.16,0,0,0,9,-3,0,21.517,19.291,21.536,25.176,18.06,23.672,23.037,2.226,1.41
2021/12/2,29.896,6.92,0,0,0,13,-1,0,9.509,21.517,19.291,21.536,25.176,18.06,23.672,-12.008,-2.24
2021/12/3,22.22,6.99,0,0,0,17,7,0,29.896,9.509,21.517,19.291,21.536,25.176,18.06,20.387,0.07
2021/12/4,23.309,7.34,0,0,1,18,7,0,22.22,29.896,9.509,21.517,19.291,21.536,25.176,-7.676,0.35
2021/12/5,21.83,7.14,0,0,1,18,7,0,23.309,22.22,29.896,9.509,21.517,19.291,21.536,1.089,-0.19
2021/12/6,21.348,7.45,0,0,0,17,6,0,21.83,23.309,22.22,29.896,9.509,21.517,19.291,-1.479,0.31
2021/12/7,19.257,7.8,0,0,0,13,6,0,21.348,21.83,23.309,22.22,29.896,9.509,21.517,-0.482,0.36
2021/12/8,18.632,7.96,0,0,0,9,4,0,19.257,21.348,21.83,23.309,22.22,29.896,9.509,-2.091,0.15
2021/12/9,24.404,4.73,0,0,0,16,5,0,18.632,19.257,21.348,21.83,23.309,22.22,29.896,-0.625,-3.23
2021/12/10,42.31,6.48,0,0,0,11,1,0,24.404,18.632,19.257,21.348,21.83,23.309,22.22,5.772,1.75
2021/12/11,20.605,7.96,0,0,1,10,6,0,42.31,24.404,18.632,19.257,21.348,21.83,23.309,17.906,1.48
2021/12/12,21.907,7.96,0,0,1,14,3,0,20.605,42.31,24.404,18.632,19.257,21.348,21.83,-21.705,0
2021/12/13,21.398,8.82,0,0,0,14,4,0,21.907,20.605,42.31,24.404,18.632,19.257,21.348,1.302,0.86
2021/12/14,14.609,9.16,0,0,0,10,4,0,21.398,21.907,20.605,42.31,24.404,18.632,19.257,-0.509,0.34
2021/12/15,24.488,6.8,0,0,0,10,6,0,14.609,21.398,21.907,20.605,42.31,24.404,18.632,-6.789,-2.36
2021/12/16,23.373,7.7,0,0,0,12,5,0,24.488,14.609,21.398,21.907,20.605,42.31,24.404,9.879,0.9
2021/12/17,19.562,8.5,0,0,0,9,3,0,23.373,24.488,14.609,21.398,21.907,20.605,42.31,-1.115,0.8
2021/12/18,19.076,8.72,0,0,1,10,2,0,19.562,23.373,24.488,14.609,21.398,21.907,20.605,-3.811,0.22
2021/12/19,22.972,8.98,0,0,1,14,5,0,19.076,19.562,23.373,24.488,14.609,21.398,21.907,-0.486,0.26
2021/12/20,18.305,9.06,0,0,0,15,-1,0,22.972,19.076,19.562,23.373,24.488,14.609,21.398,3.896,0.08
2021/12/21,16.085,9.08,0,0,0,20,3,0,18.305,22.972,19.076,19.562,23.373,24.488,14.609,-4.667,0.03
2021/12/22,26.055,8.77,0,0,0,4,-1,0,16.085,18.305,22.972,19.076,19.562,23.373,24.488,-2.22,-0.32
2021/12/23,14.951,8.51,0,0,0,13,6,0,26.055,16.085,18.305,22.972,19.076,19.562,23.373,9.97,-0.25
2021/12/24,30.715,7.49,0,0,0,9,2,0,14.951,26.055,16.085,18.305,22.972,19.076,19.562,-11.104,-1.03
2021/12/25,20.743,8.98,0,0,1,2,-1,0,30.715,14.951,26.055,16.085,18.305,22.972,19.076,15.764,1.49
2021/12/26,16.843,8.53,0,0,1,0,-1,0,20.743,30.715,14.951,26.055,16.085,18.305,22.972,-9.972,-0.46
2021/12/27,18.85,8.83,0,0,0,5,0,0,16.843,20.743,30.715,14.951,26.055,16.085,18.305,-3.9,0.31
2021/12/28,17.546,8.47,0,0,0,7,1,0,18.85,16.843,20.743,30.715,14.951,26.055,16.085,2.007,-0.36
2021/12/29,19.111,8.47,0,0,0,12,0,0,17.546,18.85,16.843,20.743,30.715,14.951,26.055,-1.304,0
2021/12/30,19.953,8.47,0,0,0,12,0,0,19.111,17.546,18.85,16.843,20.743,30.715,14.951,1.565,0
2021/12/31,21.121,6.86,0,1,0,11,2,0,19.953,19.111,17.546,18.85,16.843,20.743,30.715,0.842,-1.61
2022/1/1,25.831,9.16,1,0,1,14,1,0,21.121,19.953,19.111,17.546,18.85,16.843,20.743,1.168,2.3
2022/1/2,21.846,9.16,1,0,1,5,-3,0,25.831,21.121,19.953,19.111,17.546,18.85,16.843,4.71,0
2022/1/3,20.673,9.08,1,0,0,12,5,0,21.846,25.831,21.121,19.953,19.111,17.546,18.85,-3.985,-0.08
2022/1/4,23.326,9.44,0,0,0,9,3,0,20.673,21.846,25.831,21.121,19.953,19.111,17.546,-1.173,0.36
2022/1/5,31.072,7.87,0,0,0,7,4,0,23.326,20.673,21.846,25.831,21.121,19.953,19.111,2.653,-1.57
2022/1/6,29.318,6.35,0,0,0,6,3,0,31.072,23.326,20.673,21.846,25.831,21.121,19.953,7.746,-1.52
2022/1/7,23.925,8.72,0,0,0,8,-3,0,29.318,31.072,23.326,20.673,21.846,25.831,21.121,-1.754,2.37
2022/1/8,27.395,8.97,0,0,1,7,1,0,23.925,29.318,31.072,23.326,20.673,21.846,25.831,-5.393,0.25
2022/1/9,32.262,6,0,0,1,11,2,0,27.395,23.925,29.318,31.072,23.326,20.673,21.846,3.47,-2.97
2022/1/10,30.837,11.96,0,0,0,9,1,0,32.262,27.395,23.925,29.318,31.072,23.326,20.673,4.867,5.96
2022/1/11,23.685,6,0,0,0,8,1,0,30.837,32.262,27.395,23.925,29.318,31.072,23.326,-1.425,-5.96
2022/1/12,16.91,6.35,0,0,0,6,3,0,23.685,30.837,32.262,27.395,23.925,29.318,31.072,-7.152,0.35
2022/1/13,34.1,8.82,0,0,0,4,-4,0,16.91,23.685,30.837,32.262,27.395,23.925,29.318,-6.775,2.48
2022/1/14,21.273,8.79,0,0,0,7,1,0,34.1,16.91,23.685,30.837,32.262,27.395,23.925,17.19,-0.04
2022/1/15,24.729,8.9,0,0,1,9,-4,0,21.273,34.1,16.91,23.685,30.837,32.262,27.395,-12.827,0.12
2022/1/16,37.555,9.33,0,0,1,11,3,0,24.729,21.273,34.1,16.91,23.685,30.837,32.262,3.456,0.42
2022/1/17,38.696,9.66,0,0,0,13,3,0,37.555,24.729,21.273,34.1,16.91,23.685,30.837,12.826,0.33
2022/1/18,48.428,10.87,0,0,0,12,0,0,38.696,37.555,24.729,21.273,34.1,16.91,23.685,1.141,1.21
2022/1/19,20.817,11.67,0,0,0,13,3,0,48.428,38.696,37.555,24.729,21.273,34.1,16.91,9.732,0.81
2022/1/20,19.69,11.69,0,0,0,9,4,0,20.817,48.428,38.696,37.555,24.729,21.273,34.1,-27.611,0.01
2022/1/21,19.675,11.96,0,0,0,6,2,0,19.69,20.817,48.428,38.696,37.555,24.729,21.273,-1.127,0.27
2022/1/22,32.584,11.27,0,0,1,4,2,0,19.675,19.69,20.817,48.428,38.696,37.555,24.729,-0.015,-0.69
2022/1/23,35.093,10.24,0,0,1,3,1,0,32.584,19.675,19.69,20.817,48.428,38.696,37.555,12.909,-1.03
2022/1/24,33.237,11.96,0,0,0,4,0,0,35.093,32.584,19.675,19.69,20.817,48.428,38.696,2.509,1.72
2022/1/25,33.945,10.49,0,0,0,5,-2,0,33.237,35.093,32.584,19.675,19.69,20.817,48.428,-1.856,-1.47
2022/1/26,41.22,10.74,0,0,0,3,0,0,33.945,33.237,35.093,32.584,19.675,19.69,20.817,0.708,0.25
2022/1/27,52.332,11.36,0,0,0,3,-4,0,41.22,33.945,33.237,35.093,32.584,19.675,19.69,7.275,0.62
2022/1/28,42.317,11.96,0,0,0,3,0,0,52.332,41.22,33.945,33.237,35.093,32.584,19.675,11.112,0.6
2022/1/29,91.248,11.98,0,0,1,7,0,0,42.317,52.332,41.22,33.945,33.237,35.093,32.584,-10.015,0.02
2022/1/30,27.661,11.98,0,1,1,7,0,0,91.248,42.317,52.332,41.22,33.945,33.237,35.093,48.931,0
2022/1/31,48.302,11.48,1,0,0,7,1,0,27.661,91.248,42.317,52.332,41.22,33.945,33.237,-63.587,-0.5
2022/2/1,42.784,10.13,1,0,0,7,3,0,48.302,27.661,91.248,42.317,52.332,41.22,33.945,20.641,-1.35
2022/2/2,34.69,11.73,1,0,0,7,1,0,42.784,48.302,27.661,91.248,42.317,52.332,41.22,-5.518,1.6
2022/2/3,1.894,9.61,1,0,0,8,0,0,34.69,42.784,48.302,27.661,91.248,42.317,52.332,-8.094,-2.12
2022/2/4,52.346,7.92,1,0,0,11,-1,0,1.894,34.69,42.784,48.302,27.661,91.248,42.317,-32.796,-1.69
2022/2/5,0.893,11.98,1,0,1,9,2,0,52.346,1.894,34.69,42.784,48.302,27.661,91.248,50.452,4.06
2022/2/6,40.462,11.92,1,0,1,5,0,0,0.893,52.346,1.894,34.69,42.784,48.302,27.661,-51.453,-0.06
2022/2/7,23.74,11.98,0,0,0,3,0,1,40.462,0.893,52.346,1.894,34.69,42.784,48.302,39.569,0.06
2022/2/8,19.336,10.6,0,0,0,4,1,0,23.74,40.462,0.893,52.346,1.894,34.69,42.784,-16.722,-1.38
2022/2/9,48.238,8.12,0,0,0,9,0,0,19.336,23.74,40.462,0.893,52.346,1.894,34.69,-4.404,-2.48
2022/2/10,18.569,11.06,0,0,0,6,3,0,48.238,19.336,23.74,40.462,0.893,52.346,1.894,28.902,2.94
2022/2/11,36.609,8.06,0,0,0,8,2,0,18.569,48.238,19.336,23.74,40.462,0.893,52.346,-29.669,-3
2022/2/12,42.939,8.11,0,0,1,8,3,0,36.609,18.569,48.238,19.336,23.74,40.462,0.893,18.04,0.05
2022/2/13,21.315,9.72,0,0,1,10,1,0,42.939,36.609,18.569,48.238,19.336,23.74,40.462,6.33,1.61
2022/2/14,23.39,10.06,0,0,0,11,4,0,21.315,42.939,36.609,18.569,48.238,19.336,23.74,-21.624,0.34
2022/2/15,20.253,11.11,0,0,0,10,6,0,23.39,21.315,42.939,36.609,18.569,48.238,19.336,2.075,1.05
2022/2/16,11.177,11.29,0,0,0,8,4,0,20.253,23.39,21.315,42.939,36.609,18.569,48.238,-3.137,0.18
2022/2/17,8.534,11.23,0,0,0,2,0,0,11.177,20.253,23.39,21.315,42.939,36.609,18.569,-9.076,-0.07
2022/2/18,22.808,9,0,0,0,3,0,0,8.534,11.177,20.253,23.39,21.315,42.939,36.609,-2.643,-2.22
2022/2/19,37.836,9.59,0,0,1,8,0,0,22.808,8.534,11.177,20.253,23.39,21.315,42.939,14.274,0.59
2022/2/20,22.195,11.42,0,0,1,8,0,0,37.836,22.808,8.534,11.177,20.253,23.39,21.315,15.028,1.83
2022/2/21,16.99,11.77,0,0,0,10,3,0,22.195,37.836,22.808,8.534,11.177,20.253,23.39,-15.641,0.34
2022/2/22,25.625,11.34,0,0,0,10,0,0,16.99,22.195,37.836,22.808,8.534,11.177,20.253,-5.205,-0.43
2022/2/23,18.691,10.2,0,0,0,11,0,0,25.625,16.99,22.195,37.836,22.808,8.534,11.177,8.635,-1.14
2022/2/24,12.86,11.96,0,0,0,13,1,0,18.691,25.625,16.99,22.195,37.836,22.808,8.534,-6.934,1.76
2022/2/25,23.427,9.81,0,0,0,14,3,0,12.86,18.691,25.625,16.99,22.195,37.836,22.808,-5.831,-2.15
2022/2/26,28.056,9.82,0,0,1,19,7,0,23.427,12.86,18.691,25.625,16.99,22.195,37.836,10.567,0.01
2022/2/27,18.401,10.48,0,0,1,17,9,0,28.056,23.427,12.86,18.691,25.625,16.99,22.195,4.629,0.66
2022/2/28,24.95,9.92,0,0,0,12,11,0,18.401,28.056,23.427,12.86,18.691,25.625,16.99,-9.655,-0.56
2022/3/1,17.63,10.76,0,0,0,17,8,0,24.95,18.401,28.056,23.427,12.86,18.691,25.625,6.549,0.84
2022/3/2,16.3,8.87,0,0,0,13,10,0,17.63,24.95,18.401,28.056,23.427,12.86,18.691,-7.32,-1.89
2022/3/3,21.833,10.05,0,0,0,20,5,0,16.3,17.63,24.95,18.401,28.056,23.427,12.86,-1.33,1.18
2022/3/4,22.765,8.35,0,0,0,20,13,0,21.833,16.3,17.63,24.95,18.401,28.056,23.427,5.533,-1.7
2022/3/5,26.982,10.76,0,0,1,18,8,0,22.765,21.833,16.3,17.63,24.95,18.401,28.056,0.932,2.41
2022/3/6,23.104,9.73,0,0,1,18,5,0,26.982,22.765,21.833,16.3,17.63,24.95,18.401,4.217,-1.03
2022/3/7,13.847,10.76,0,0,0,21,6,0,23.104,26.982,22.765,21.833,16.3,17.63,24.95,-3.878,1.03
2022/3/8,26.529,10.37,0,0,0,20,9,0,13.847,23.104,26.982,22.765,21.833,16.3,17.63,-9.257,-0.39
2022/3/9,24.64,10.76,0,0,0,20,8,0,26.529,13.847,23.104,26.982,22.765,21.833,16.3,12.682,0.39
2022/3/10,21.849,10.76,0,0,0,19,9,0,24.64,26.529,13.847,23.104,26.982,22.765,21.833,-1.889,0
2022/3/11,17.388,10.76,0,0,0,14,8,0,21.849,24.64,26.529,13.847,23.104,26.982,22.765,-2.791,0
2022/3/12,20.058,10.76,0,0,1,17,4,0,17.388,21.849,24.64,26.529,13.847,23.104,26.982,-4.461,0
2022/3/13,19.723,10.76,0,0,1,28,16,0,20.058,17.388,21.849,24.64,26.529,13.847,23.104,2.67,0
2022/3/14,29.108,8.97,0,0,0,24,15,0,19.723,20.058,17.388,21.849,24.64,26.529,13.847,-0.335,-1.79
2022/3/15,18.785,10.76,0,0,0,28,15,0,29.108,19.723,20.058,17.388,21.849,24.64,26.529,9.385,1.79
